prog,pca_category,duration_scaled,frequency_change_scaled,direction_scaled
4954,B,0.148049144,2793.350028,186.5006213
4955,B,0.279648383,2711.990319,-184.3412174
4956,B,0.263198479,2671.310463,-210.0325137
4957,B,0.246748573,2779.790076,-48.40233189
4958,B,0.175465652,3105.228914,164.2705462
4959,B,0.263198479,3037.429156,-234.7277999
4960,C,0.213848763,2413.671383,-261.1602843
4961,B,0.263198479,3308.628188,-209.5874222
4962,B,0.246748573,2698.430366,-83.3052003
4963,B,0.164499049,2820.469931,-474.8423394
4964,B,0.213848763,2711.990319,191.0028418
4965,B,0.312548193,2725.55027,171.2056728
4966,B,0.296098288,2752.670173,118.2320724
4967,B,0.312548193,3132.348817,-204.4437887
4968,B,0.263198479,2766.230125,-356.9187039
4969,C,0.180948953,2739.110222,160.8258227
4970,B,0.328998098,2901.82964,-349.8394593
4971,C,0.279648383,2806.909979,-13.90182931
4972,B,0.230298669,2495.031093,-214.2211782
4973,B,0.180948953,2657.750511,146.5850063
4974,B,0.279648383,2847.589834,-108.5563848
4975,B,0.296098288,2644.19056,-46.43473072
4976,B,0.296098288,2928.949544,4.174885477
4977,B,0.296098288,2711.990319,-280.6073651
4978,B,0.361897908,2861.149786,-169.8546786
4979,C,0.296098288,3566.267268,162.9837039
4980,B,0.180948953,2861.149786,91.94534524
4981,B,0.279648383,2766.230125,83.93396676
4982,B,0.263198479,2752.670173,20.88538472
4983,B,0.279648383,2847.589834,-448.4597771
4984,B,0.197398859,2589.950753,-283.2654511
4985,B,0.279648383,2454.351238,-308.0626423
4986,B,0.213848763,2617.070657,-184.3174917
4987,B,0.230298669,2834.029883,70.43657538
4988,B,0.378347812,2793.350028,-33.64591072
4989,B,0.19008779,2711.990319,362.1502321
4990,B,0.263198479,3240.828429,34.72837068
4991,B,0.148049144,2725.55027,426.5929103
4992,B,0.213848763,3213.708526,181.2731936
4993,B,0.197398859,3186.588623,-107.3095187
4994,B,0.102354963,2562.83085,79.77026771
4995,B,0.146221377,2779.790076,165.9730819
4996,B,0.197398859,2739.110222,-46.49897688
4997,B,0.160843515,2549.270899,440.639364
4998,B,0.160843515,2467.911189,254.2311102
4999,B,0.204709928,2834.029883,41.8941968
5000,B,0.146221377,2847.589834,-86.48360126
5001,B,0.175465652,2318.751722,453.7789373
5002,B,0.131599239,2603.510705,514.2011814
5003,B,0.160843515,2942.509495,301.1352621
5004,B,0.160843515,2806.909979,405.0937173
5005,B,0.146221377,2603.510705,353.5931974
5006,B,0.146221377,2874.709737,76.84611508
5007,B,0.146221377,2820.469931,419.6910831
5008,C,0.230298669,2711.990319,81.3608639
5009,B,0.131599239,2725.55027,-19.6702651
5010,B,0.175465652,2942.509495,632.1001482
5011,C,0.175465652,2942.509495,-139.6983441
5012,B,0.204709928,2888.269689,-65.48434307
5013,B,0.279648383,2834.029883,142.7609374
5014,C,0.213848763,3132.348817,-218.9809829
5015,B,0.204709928,2901.82964,518.8191047
5016,B,0.233954203,2915.389592,83.95426146
5017,C,0.160843515,3050.989108,269.0984481
5018,B,0.160843515,2901.82964,504.6789884
5019,B,0.213848763,2739.110222,419.0286754
5020,B,0.175465652,2969.629398,97.10121355
5021,B,0.180948953,2237.392013,235.2902168
5022,B,0.160843515,2847.589834,327.5450965
5023,B,0.219332065,2942.509495,106.721762
5024,B,0.204709928,3010.309253,276.2635647
5025,C,0.321687029,2779.790076,38.31492096
5026,B,0.175465652,2915.389592,-167.3864679
5027,B,0.175465652,2684.870414,231.030297
5028,B,0.131599239,2874.709737,60.78418475
5029,B,0.146221377,2698.430366,364.3612134
5030,B,0.164499049,2576.390802,228.5895069
5031,B,0.146221377,4284.944703,322.5970908
5032,B,0.131599239,2779.790076,198.7692817
5033,B,0.160843515,2603.510705,145.5844542
5034,B,0.246748573,2874.709737,150.1941665
5035,B,0.146221377,2440.791286,220.7337276
5036,B,0.148049144,2956.069447,12.06151614
5037,B,0.175465652,2793.350028,255.6908431
5038,B,0.131599239,2535.710947,409.2443047
5039,C,0.213848763,2522.150996,196.7129834
5040,B,0.131599239,2644.19056,227.2590031
5041,B,0.146221377,2942.509495,283.7746247
5042,B,0.175465652,2834.029883,258.9921087
5043,B,0.180948953,2603.510705,297.2879553
5044,B,0.204709928,3444.227704,352.6467193
5045,B,0.19008779,3159.46872,339.3719302
5046,B,0.219332065,2305.191771,-128.2433666
5047,B,0.19008779,2806.909979,321.5617918
5048,C,0.19008779,2495.031093,225.636147
5049,B,0.160843515,2806.909979,102.6307949
5050,B,0.148049144,2657.750511,-252.9812477
5051,B,0.131599239,2603.510705,493.8992947
5052,B,0.175465652,2888.269689,75.2283572
5053,B,0.19008779,2874.709737,232.8803754
5054,B,0.213848763,2888.269689,-108.4847333
5055,B,0.230298669,2684.870414,-218.6174091
5056,B,0.180948953,2766.230125,700.3847809
5057,B,0.175465652,2739.110222,316.3496325
5058,B,0.164499049,2318.751722,358.0128916
5059,C,0.204709928,3227.268479,-21.66365684
5060,B,0.148049144,2874.709737,67.89261272
5061,B,0.197398859,2657.750511,332.9687297
5062,B,0.164499049,3634.067026,-125.8618937
5063,B,0.175465652,2630.630608,197.4320204
5064,B,0.197398859,2834.029883,388.6024631
5065,B,0.116977102,2481.471141,344.938512
5066,B,0.175465652,2684.870414,125.6003545
5067,B,0.146221377,2711.990319,214.1284592
5068,B,0.248576341,2752.670173,444.6508227
5069,B,0.197398859,2834.029883,-60.80044224
5070,B,0.175465652,2739.110222,213.9976971
5071,B,0.219332065,2901.82964,235.0892183
5072,C,0.233954203,2969.629398,-39.2612299
5073,B,0.213848763,2562.83085,297.2684544
5074,B,0.246748573,2752.670173,200.0799229
5075,B,0.219332065,3349.308043,548.9056537
5076,B,0.204709928,2684.870414,71.18319782
5077,B,0.350931305,2576.390802,153.4995555
5078,B,0.160843515,2942.509495,290.9013935
5079,B,0.089560593,2291.631819,285.4453384
5080,B,0.19008779,2793.350028,225.0342877
5081,B,0.146221377,2481.471141,130.4468136
5082,C,0.19008779,2549.270899,362.7722044
5083,B,0.19008779,2576.390802,321.1708159
5084,B,0.160843515,2942.509495,135.3346307
5085,B,0.175465652,2400.111432,500.9279679
5086,A,0.175465652,2115.352448,131.3346807
5087,B,0.160843515,2644.19056,127.5551662
5088,B,0.204709928,2684.870414,403.094564
5089,B,0.146221377,3593.387171,218.7122173
5090,B,0.160843515,2549.270899,202.199637
5091,B,0.204709928,2603.510705,227.8485121
5092,B,0.175465652,2834.029883,264.3526195
5093,B,0.116977102,2617.070657,-147.8574282
5094,B,0.160843515,2888.269689,-63.5377816
5095,B,0.175465652,3254.388382,301.2339956
5096,A,0.19008779,2684.870414,437.5990224
5097,B,0.166326816,2657.750511,156.9465427
5098,B,0.160843515,2372.991528,263.951853
5099,B,0.160843515,3240.828429,63.94584193
5100,A,0.19008779,2793.350028,441.9274612
5101,B,0.248576341,2847.589834,-109.3435825
5102,B,0.146221377,2644.19056,253.0804572
5103,A,0.204709928,2589.950753,270.4711825
5104,B,0.204709928,2169.592254,425.8861062
5105,B,0.175465652,2617.070657,406.1890435
5106,B,0.219332065,2861.149786,38.77106539
5107,A,0.146221377,2332.311674,470.5791627
5108,A,0.204709928,2684.870414,299.8182168
5109,B,0.160843515,2508.591044,249.3755356
5110,B,0.146221377,2684.870414,363.0858519
5111,B,0.175465652,2535.710947,126.1433829
5112,B,0.160843515,2481.471141,570.5599118
5113,B,0.248576341,2427.231335,169.6062292
5114,B,0.146221377,2576.390802,151.5906317
5115,B,0.204709928,3308.628188,-278.565448
5116,B,0.175465652,2508.591044,181.8840335
5117,B,0.19008779,2779.790076,217.7126345
5118,B,0.175465652,2942.509495,446.0458894
5119,A,0.131599239,2942.509495,413.1532878
5120,B,0.160843515,2888.269689,-62.04861093
5121,B,0.19008779,2806.909979,-24.34754275
5122,B,0.248576341,2589.950753,114.9312424
5123,C,0.233954203,2603.510705,361.0073074
5124,B,0.131599239,2888.269689,120.0325561
5125,B,0.19008779,2752.670173,-226.2672314
5126,C,0.19008779,2684.870414,491.7969797
5127,B,0.102354963,2901.82964,298.5510058
5128,C,0.175465652,2739.110222,114.7990431
5129,B,0.160843515,2345.871625,237.1118904
5130,B,0.131599239,2779.790076,339.5809858
5131,B,0.219332065,3091.668962,-5.086054385
5132,B,0.175465652,2725.55027,200.9414826
5133,A,0.160843515,2400.111432,230.4081904
5134,A,0.233954203,2657.750511,87.09687383
5135,B,0.219332065,2589.950753,39.47382806
5136,B,0.160843515,2576.390802,307.3071855
5137,C,0.160843515,2617.070657,244.4163098
5138,B,0.248576341,2847.589834,262.1103929
5139,B,0.19008779,2779.790076,-81.47342034
5140,C,0.219332065,2996.749301,-26.09817825
5141,B,0.131599239,2671.310463,365.7790494
5142,B,0.146221377,1857.713368,434.4929576
5143,B,0.204709928,2495.031093,230.956794
5144,B,0.204709928,3023.869204,-85.75612375
5145,C,0.160843515,2928.949544,-139.0066547
5146,B,0.19008779,1952.633029,379.3746345
5147,B,0.19008779,2345.871625,279.7073086
5148,B,0.19008779,2752.670173,178.3437021
5149,B,0.146221377,2739.110222,214.0713272
5150,B,0.160843515,2522.150996,404.8079213
5151,B,0.175465652,2861.149786,243.1544621
5152,B,0.19008779,2589.950753,-200.2711304
5153,B,0.160843515,2589.950753,289.9100807
5154,B,0.19008779,2589.950753,92.90511715
5155,B,0.19008779,2644.19056,304.4253151
5156,B,0.19008779,2956.069447,180.3272635
5157,B,0.127943705,2969.629398,-97.33706513
5158,B,0.160843515,3023.869204,224.9381015
5159,C,0.146221377,2684.870414,151.6402702
5160,C,0.19008779,2264.511916,202.7683361
5161,C,0.146221377,2454.351238,471.5191766
5162,B,0.175465652,2657.750511,356.9841889
5163,B,0.131599239,2779.790076,280.8377466
5164,B,0.191915557,2834.029883,208.2312782
5165,B,0.28147615,2874.709737,283.2451734
5166,B,0.217504298,2861.149786,279.3248812
5167,B,0.204709928,2576.390802,52.96487059
5168,B,0.179121186,2711.990319,92.47777772
5169,B,0.166326816,2725.55027,-3.247417827
5170,B,0.243093039,2617.070657,-33.20185338
5171,B,0.217504298,2793.350028,-106.5135991
5172,A,0.179121186,2440.791286,-23.70906675
5173,B,0.179121186,3037.429156,-97.10983472
5174,C,0.127943705,2372.991528,338.9238907
5175,B,0.230298669,2806.909979,18.19192214
5176,B,0.153532446,2942.509495,116.3534642
5177,B,0.153532446,2861.149786,424.4912006
5178,B,0.179121186,2345.871625,-21.80504108
5179,B,0.358242373,2711.990319,249.4102123
5180,B,0.115149334,2562.83085,166.568078
5181,B,0.294270521,3023.869204,-514.3542427
5182,B,0.179121186,2562.83085,160.6100025
5183,B,0.191915557,2481.471141,270.6324008
5184,B,0.153532446,2766.230125,389.0202101
5185,B,0.179121186,3118.788865,234.8051202
5186,B,0.140738076,2806.909979,461.7454744
5187,B,0.255887409,3091.668962,192.1068233
5188,B,0.166326816,2956.069447,334.172079
5189,B,0.153532446,1993.312884,187.6300389
5190,B,0.191915557,2806.909979,231.6358597
5191,A,0.191915557,2766.230125,22.19504233
5192,B,0.166326816,2508.591044,-37.89273491
5193,B,0.26868178,2739.110222,88.23454385
5194,B,0.217504298,2739.110222,80.7576546
5195,B,0.153532446,3010.309253,175.5824105
5196,B,0.179121186,2956.069447,502.9749518
5197,B,0.153532446,2983.18935,405.6466804
5198,B,0.166326816,2915.389592,43.76745543
5199,B,0.115149334,2874.709737,407.2869646
5200,B,0.191915557,3078.109011,6.725758659
5201,B,0.102354963,2061.112642,230.5085281
5202,B,0.153532446,2657.750511,30.59236504
5203,C,0.204709928,2698.430366,79.30534351
5204,B,0.166326816,2345.871625,74.73500204
5205,B,0.179121186,2956.069447,322.5011623
5206,A,0.140738076,2589.950753,261.4177994
5207,B,0.217504298,2915.389592,-331.8575807
5208,B,0.179121186,2630.630608,424.351605
5209,B,0.127943705,2983.18935,284.3631749
5210,A,0.179121186,2820.469931,223.3640132
5211,B,0.307064892,3878.146155,-84.22593824
5212,B,0.153532446,2698.430366,253.1369782
5213,B,0.166326816,2454.351238,247.2081884
5214,B,0.191915557,2901.82964,259.5452861
5215,B,0.26868178,2535.710947,51.63822281
5216,B,0.102354963,2847.589834,481.5943344
5217,B,0.127943705,2549.270899,-40.64994306
5218,B,0.153532446,2928.949544,37.18959977
5219,B,0.204709928,2522.150996,302.4557955
5220,B,0.204709928,2820.469931,274.4079091
5221,B,0.166326816,2495.031093,104.4055434
5222,B,0.204709928,2522.150996,59.39858516
5223,B,0.319859262,2834.029883,95.54139729
5224,A,0.217504298,2752.670173,-119.1123227
5225,B,0.127943705,2983.18935,-233.1569997
5226,B,0.140738076,2644.19056,89.57979476
5227,B,0.204709928,3186.588623,-54.81171021
5228,B,0.230298669,2589.950753,-157.5900209
5229,B,0.115149334,2549.270899,313.8254664
5230,A,0.255887409,2752.670173,-263.2353145
5231,B,0.140738076,2522.150996,110.0059609
5232,B,0.179121186,2264.511916,182.4105559
5233,B,0.179121186,2752.670173,208.5280743
5234,B,0.140738076,2495.031093,-252.2754378
5235,B,0.243093039,3471.347607,-529.2003044
5236,B,0.109666033,2440.791286,45.82058576
5237,B,0.153532446,2793.350028,306.6952058
5238,B,0.191915557,2305.191771,204.1935047
5239,B,0.197398859,2562.83085,369.3146013
5240,A,0.175465652,2589.950753,-70.80029453
5241,B,0.164499049,2752.670173,416.2569656
5242,A,0.142565843,2820.469931,191.2920513
5243,B,0.131599239,2766.230125,-77.23817321
5244,B,0.164499049,3159.46872,389.6420631
5245,B,0.087732826,2793.350028,-133.2875196
5246,B,0.153532446,2576.390802,171.0493408
5247,B,0.255887409,2535.710947,152.7721511
5248,C,0.140738076,2684.870414,29.02052413
5249,B,0.142565843,2942.509495,-71.05738442
5250,B,0.175465652,2508.591044,440.6117526
5251,C,0.164499049,2589.950753,412.3044749
5252,B,0.098699429,2440.791286,-26.05217062
5253,B,0.204709928,3335.748091,394.4425232
5254,B,0.142565843,2630.630608,199.6526744
5255,B,0.120632636,2535.710947,84.6938787
5256,B,0.153532446,2942.509495,-33.88132013
5257,B,0.197398859,2495.031093,-5.174312917
5258,B,0.120632636,2440.791286,2.565032336
5259,B,0.153532446,2861.149786,56.51637923
5260,B,0.153532446,2508.591044,310.6369869
5261,B,0.131599239,2630.630608,101.9035893
5262,B,0.142565843,2630.630608,384.8387397
5263,B,0.186432256,2901.82964,118.8413833
5264,B,0.142565843,2711.990319,542.90555
5265,B,0.142565843,2766.230125,140.2493832
5266,B,0.109666033,2400.111432,110.9485467
5267,B,0.208365462,2793.350028,-223.9223462
5268,B,0.142565843,2169.592254,283.9404583
5269,C,0.098699429,2806.909979,234.402352
5270,B,0.120632636,2928.949544,402.1411258
5271,B,0.164499049,2508.591044,-83.92621296
5272,B,0.217504298,2752.670173,191.6608477
5273,C,0.109666033,2644.19056,-29.32181796
5274,B,0.153532446,2711.990319,67.85471618
5275,B,0.142565843,2711.990319,348.3597873
5276,B,0.153532446,2562.83085,363.1590621
5277,B,0.153532446,2861.149786,24.47794781
5278,B,0.204709928,2495.031093,59.60791816
5279,B,0.153532446,2766.230125,80.3302431
5280,B,0.153532446,2942.509495,-212.9895552
5281,C,0.098699429,2427.231335,227.8051992
5282,B,0.164499049,2684.870414,197.7673332
5283,B,0.204709928,2495.031093,141.1446326
5284,B,0.186432256,2766.230125,42.09894553
5285,B,0.131599239,2820.469931,301.5597877
5286,B,0.140738076,2915.389592,525.8127693
5287,B,0.098699429,2495.031093,122.2360664
5288,B,0.142565843,2711.990319,193.5461065
5289,B,0.153532446,2413.671383,-30.26351884
5290,B,0.438664131,2969.629398,-82.92380778
5291,B,0.131599239,2291.631819,31.56919806
5292,B,0.087732826,2467.911189,322.3795301
5293,B,0.164499049,2549.270899,-95.86350846
5294,B,0.131599239,2467.911189,111.8277223
5295,B,0.361897908,2806.909979,136.6809859
5296,B,0.153532446,2834.029883,-18.3558806
5297,B,0.153532446,2549.270899,358.4696373
5298,B,0.186432256,2535.710947,163.4276724
5299,B,0.405764321,2603.510705,149.8925432
5300,B,0.175465652,2440.791286,716.1407791
5301,B,0.142565843,3023.869204,43.07275999
5302,B,0.142565843,2467.911189,101.690032
5303,C,0.175465652,2440.791286,327.3926699
5304,B,0.142565843,2481.471141,228.3483106
5305,B,0.120632636,2698.430366,-35.77842698
5306,B,0.109666033,2589.950753,-112.8725463
5307,B,0.120632636,2562.83085,307.3919807
5308,B,0.285131685,2440.791286,-75.48152849
5309,B,0.153532446,2793.350028,246.5818533
5310,B,0.131599239,2657.750511,115.8110876
5311,C,0.109666033,2956.069447,167.9050927
5312,B,0.142565843,2589.950753,455.2506026
5313,B,0.230298669,2508.591044,45.80612125
5314,B,0.208365462,2834.029883,12.80896702
5315,B,0.109666033,3078.109011,234.6208977
5316,B,0.208365462,2820.469931,-109.8664194
5317,B,0.131599239,2264.511916,42.98780659
5318,B,0.328998098,2617.070657,-104.299833
5319,B,0.098699429,2562.83085,49.2442684
5320,B,0.274165082,2481.471141,103.6185587
5321,B,0.427697528,2440.791286,317.8436524
5322,B,0.241265272,3010.309253,-96.23197437
5323,B,0.142565843,2386.55148,-224.4378695
5324,B,0.109666033,2454.351238,118.8409014
5325,B,0.153532446,2522.150996,256.6866972
5326,B,0.076766223,2739.110222,17.20293545
5327,B,0.142565843,3091.668962,-337.7489266
5328,B,0.219332065,2576.390802,263.4136073
5329,B,0.153532446,2549.270899,139.4362981
5330,B,0.186432256,2522.150996,237.6467321
5331,B,0.120632636,2535.710947,-11.4935316
5332,B,0.164499049,2739.110222,595.0223972
5333,B,0.427697528,3579.82722,95.83030851
5334,B,0.054833016,2793.350028,115.6915601
5335,B,0.153532446,2535.710947,113.6685753
5336,B,0.142565843,2332.311674,81.10022591
5337,B,0.109666033,2603.510705,322.024277
5338,A,0.142565843,2657.750511,200.2429438
5339,A,0.241265272,2210.27211,-117.0229697
5340,B,0.142565843,2942.509495,313.0007582
5341,B,0.471563941,3023.869204,-163.683827
5342,A,0.186432256,2684.870414,70.87393952
5343,B,0.175465652,2793.350028,-209.9411515
5344,B,0.252231875,2657.750511,175.7574764
5345,B,0.208365462,3132.348817,418.4499107
5346,B,0.208365462,2522.150996,208.2149259
5347,A,0.541019094,2440.791286,-154.3366033
5348,A,0.175465652,2861.149786,232.2933576
5349,B,0.164499049,3145.90877,-59.95869251
5350,A,0.142565843,2250.951963,124.0873566
5351,B,0.197398859,2440.791286,-23.07343343
5352,A,0.263198479,2657.750511,-252.7198969
5353,B,0.186432256,2820.469931,270.3522175
5354,B,0.186432256,2372.991528,140.4647264
5355,A,0.186432256,2711.990319,2.789939039
5356,B,0.526396957,2644.19056,211.2149568
5357,A,0.416730924,2549.270899,-40.85351743
5358,A,0.175465652,2033.992738,-267.9269641
5359,B,0.109666033,3023.869204,145.700417
5360,B,0.164499049,2372.991528,333.2558524
5361,B,0.219332065,2766.230125,-286.0325913
5362,B,0.076766223,2861.149786,-135.8528893
5363,A,0.164499049,2345.871625,228.2707445
5364,A,0.263198479,2793.350028,157.4987081
5365,A,0.175465652,2183.152207,55.98889598
5366,A,0.164499049,2779.790076,25.07584024
5367,A,0.449630734,2617.070657,462.1976824
5368,A,0.098699429,2305.191771,650.8794078
5369,B,0.175465652,2779.790076,202.6102019
5370,A,0.164499049,1803.473562,181.1447636
5371,A,0.142565843,2278.071868,24.00009679
5372,A,0.197398859,2237.392013,13.43339064
5373,B,0.241265272,2779.790076,-95.41229387
5374,A,0.175465652,2589.950753,-131.769202
5375,A,0.263198479,2603.510705,0.720641326
5376,A,0.186432256,2440.791286,306.9991554
5377,A,0.120632636,2888.269689,39.86399112
5378,A,0.153532446,2711.990319,267.2495487
5379,A,0.186432256,2508.591044,366.0010413
5380,B,0.131599239,2684.870414,309.5833503
5381,A,0.263198479,2969.629398,-88.88831914
5382,A,0.175465652,2671.310463,-41.96833768
5383,A,0.175465652,2847.589834,555.1679533
5384,A,0.109666033,2291.631819,57.02232467
5385,A,0.438664131,2806.909979,-15.36599698
5386,A,0.334481399,2440.791286,471.5159811
5387,A,0.208365462,2481.471141,-149.0267326
5388,A,0.153532446,2915.389592,-43.38049065
5389,A,0.197398859,2522.150996,7.349735804
5390,A,0.318031495,2495.031093,135.8285243
5391,A,0.142565843,2617.070657,226.8737579
5392,A,0.153532446,2847.589834,281.1647033
5393,A,0.153532446,2861.149786,117.4190431
5394,A,0.274165082,2413.671383,-72.09281824
5395,A,0.142565843,2671.310463,209.386601
5396,A,0.197398859,2386.55148,276.3954972
5397,A,0.164499049,2223.83206,195.2515683
5398,A,0.175465652,2834.029883,42.42318675
5399,A,0.208365462,2739.110222,7.403614162
5400,A,0.153532446,2657.750511,98.27009739
5401,A,0.197398859,2508.591044,268.4838388
5402,A,0.153532446,2508.591044,259.9611579
5403,A,0.153532446,2657.750511,69.72499234
5404,A,0.197398859,2386.55148,178.3033086
5405,A,0.186432256,2915.389592,348.5437829
5406,A,0.186432256,3023.869204,-41.73211089
5407,A,0.175465652,3512.027462,94.97617009
5408,A,0.164499049,2969.629398,142.3302471
5409,B,0.175465652,2793.350028,31.1551579
5410,A,0.164499049,2630.630608,340.5657995
5411,A,0.175465652,3254.388382,472.4126156
5412,A,0.241265272,2359.431577,-31.97815632
5413,A,0.186432256,2793.350028,10.16807821
5414,A,0.208365462,2549.270899,93.19616762
5415,A,0.153532446,2386.55148,-303.4135292
5416,A,0.142565843,2522.150996,213.2432589
5417,A,0.230298669,2834.029883,21.9397483
5418,A,0.131599239,2440.791286,117.856212
5419,A,0.208365462,2766.230125,119.3545054
5420,A,0.142565843,3091.668962,14.46369584
5421,A,0.120632636,2766.230125,-72.47545213
5422,A,0.175465652,2630.630608,255.7404518
5423,A,0.197398859,2413.671383,232.941736
5424,A,0.164499049,2481.471141,375.6577967
5425,A,0.175465652,2603.510705,474.2295903
5426,A,0.197398859,2901.82964,54.56897865
5427,A,0.318031495,2562.83085,-74.5495567
5428,A,0.241265272,2454.351238,-109.3094922
5429,A,0.131599239,2684.870414,57.36637683
5430,A,0.241265272,2617.070657,128.5372351
5431,A,0.252231875,2711.990319,-169.6323346
5432,A,0.186432256,2427.231335,445.7711228
5433,A,0.230298669,2847.589834,137.2426497
5434,A,0.087732826,2549.270899,-108.6457901
5435,A,0.164499049,2942.509495,55.15428432
5436,A,0.153532446,2766.230125,121.1059719
5437,A,0.274165082,2684.870414,74.71570137
5438,A,0.164499049,2739.110222,256.9721285
5439,A,0.449630734,2359.431577,224.3359741
5440,B,0.186432256,2318.751722,356.1720387
5441,A,0.186432256,2603.510705,-81.01228558
5442,A,0.153532446,2671.310463,280.3546113
5443,A,0.131599239,2834.029883,-144.607054
5444,A,0.230298669,3010.309253,-119.0384161
5445,A,0.164499049,2589.950753,39.06174761
5446,A,0.153532446,3647.626977,343.9498598
5447,A,0.372864511,2345.871625,-73.0605299
5448,A,0.120632636,2589.950753,-117.8175766
5449,A,0.142565843,2589.950753,402.4522975
5450,A,0.175465652,2603.510705,401.4907771
5451,A,0.252231875,2698.430366,-9.303371336
5452,A,0.153532446,3227.268479,104.2964431
5453,A,0.164499049,3173.028673,-135.5885053
5454,A,0.153532446,2779.790076,187.6497817
5455,A,0.164499049,2969.629398,-142.7771009
5456,A,0.318031495,2779.790076,186.2418078
5457,A,0.230298669,2481.471141,173.5121349
5458,A,0.186432256,3078.109011,456.8475272
5459,A,0.098699429,2603.510705,22.54151097
5460,A,0.164499049,2237.392013,155.9648854
5461,A,0.109666033,2440.791286,-72.23626921
5462,A,0.153532446,2603.510705,336.8985631
5463,A,0.241265272,2956.069447,-143.396873
5464,A,0.164499049,2617.070657,21.35676969
5465,A,0.131599239,2481.471141,174.0319374
5466,A,0.191915557,2210.27211,24.12280574
5467,A,0.449630734,2359.431577,121.3838614
5468,A,0.142565843,2603.510705,325.3513671
5469,A,0.142565843,2508.591044,78.74372466
5470,A,0.180948953,2671.310463,-52.63453571
5471,A,0.131599239,2752.670173,145.6190241
5472,A,0.175465652,2901.82964,233.9714768
5473,A,0.383831115,2535.710947,46.25153354
5474,A,0.328998098,2359.431577,-35.61379883
5475,A,0.493497147,2888.269689,141.2306457
5476,A,0.140738076,2861.149786,87.36797994
5477,A,0.208365462,2684.870414,110.2288724
5478,A,0.241265272,2467.911189,-45.92817028
5479,A,0.230298669,2617.070657,70.84702883
5480,A,0.28147615,3457.787655,-252.7187059
5481,A,0.179121186,2603.510705,534.8479077
5482,A,0.307064892,2237.392013,-150.1584565
5483,A,0.179121186,2549.270899,-114.4475008
5484,A,0.26868178,2806.909979,-257.829101
5485,A,0.142565843,2711.990319,-166.1764651
5486,A,0.186432256,3037.429156,-101.6215272
5487,A,0.416730924,2711.990319,147.5188033
5488,A,0.498980448,2440.791286,-88.23953159
5489,A,0.57026337,2671.310463,55.78746874
5490,A,0.26868178,2711.990319,26.63873698
5491,A,0.372864511,2603.510705,-240.5595889
5492,A,0.319859262,2372.991528,13.14504615
5493,A,0.208365462,2888.269689,35.63599257
5494,A,0.592196577,2427.231335,-2.123637855
5495,A,0.217504298,2440.791286,-402.2696645
5496,A,0.339964702,2928.949544,196.2052054
5497,A,0.142565843,2711.990319,135.6007824
5498,A,0.396625485,2522.150996,92.42439237
5499,A,0.383831115,2305.191771,-64.55349656
5500,A,0.498980448,2806.909979,159.680866
5501,A,0.109666033,2549.270899,60.30448929
5502,A,0.263198479,2589.950753,-170.5591929
5503,A,0.473391708,2522.150996,11.83660254
5504,A,0.204709928,3145.90877,219.6664936
5505,A,0.153532446,3091.668962,122.4054234
5506,A,0.175465652,2522.150996,-39.25327081
5507,A,0.394797718,2779.790076,-176.2788144
5508,A,0.142565843,2915.389592,36.63552181
5509,A,0.471563941,2400.111432,-212.0065098
5510,A,0.166326816,2711.990319,234.2245383
5511,A,0.358242373,3227.268479,186.9192584
5512,A,0.274165082,2969.629398,-68.44506195
5513,A,0.140738076,2495.031093,97.61487455
5514,A,0.120632636,2617.070657,-59.91598057
5515,A,0.186432256,2657.750511,55.56564557
5516,A,0.175465652,2440.791286,-126.3182168
5517,A,0.140738076,2603.510705,28.11884573
5518,A,0.179121186,2576.390802,320.063095
5519,A,0.358242373,2983.18935,-155.2278
5520,A,0.294270521,2874.709737,-359.5696679
5521,A,0.127943705,2522.150996,444.6951816
5522,A,0.179121186,2752.670173,506.3180708
5523,A,0.153532446,2345.871625,259.8319802
5524,A,0.422214225,2766.230125,87.43818314
5525,A,0.153532446,2589.950753,482.5591945
5526,A,0.140738076,2495.031093,272.1731576
5527,A,0.127943705,2671.310463,224.3219931
5528,A,0.166326816,2739.110222,239.2249151
5529,A,0.217504298,2739.110222,67.47946694
5530,A,0.26868178,2657.750511,-214.8145151
5531,A,0.089560593,2576.390802,251.4838778
5532,A,0.127943705,2413.671383,174.301156
5533,A,0.28147615,2847.589834,31.91469515
5534,A,0.166326816,2372.991528,92.53740178
5535,A,0.358242373,2711.990319,-144.4243908
5536,A,0.383831115,3295.068237,-95.52960835
5537,A,0.166326816,2766.230125,604.3554877
5538,A,0.153532446,2508.591044,-119.2939693
5539,A,0.115149334,2332.311674,193.8682824
5540,A,0.358242373,3267.948334,-57.70365345
5541,A,0.140738076,2671.310463,310.4827404
5542,A,0.191915557,2684.870414,109.8084779
5543,A,0.179121186,2617.070657,122.7044402
5544,B,0.153532446,2983.18935,-126.9753558
5545,A,0.127943705,2454.351238,302.0396479
5546,A,0.486186078,2522.150996,384.082003
5547,A,0.358242373,2345.871625,258.2719586
5548,A,0.486186078,3552.707316,14.55059446
5549,A,0.179121186,3376.427946,216.6082815
5550,A,0.307064892,2915.389592,348.0633809
5551,B,0.191915557,2481.471141,226.7885864
5552,B,0.230298669,2644.19056,226.43238
5553,B,0.153532446,2291.631819,0.860473412
5554,B,0.166326816,2766.230125,-69.57584861
